 v-sweep         dc1.v(Vout)     v-sweep         dc2.v(Vout)     v-sweep         dc3.v(Vout)    
 1.23300000e+00  1.79999917e+00  1.23300000e+00  1.79999915e+00  1.23300000e+00  1.79999846e+00 
 1.23400000e+00  1.79999917e+00  1.23400000e+00  1.79999915e+00  1.23400000e+00  1.79999848e+00 
 1.23500000e+00  1.79999917e+00  1.23500000e+00  1.79999915e+00  1.23500000e+00  1.79999850e+00 
 1.23600000e+00  1.79999917e+00  1.23600000e+00  1.79999915e+00  1.23600000e+00  1.79999851e+00 
 1.23700000e+00  1.79999917e+00  1.23700000e+00  1.79999915e+00  1.23700000e+00  1.79999853e+00 
 1.23800000e+00  1.79999917e+00  1.23800000e+00  1.79999915e+00  1.23800000e+00  1.79999855e+00 
 1.23900000e+00  1.79999917e+00  1.23900000e+00  1.79999915e+00  1.23900000e+00  1.79999857e+00 
 1.24000000e+00  1.79999917e+00  1.24000000e+00  1.79999915e+00  1.24000000e+00  1.79999858e+00 
 1.24100000e+00  1.79999917e+00  1.24100000e+00  1.79999915e+00  1.24100000e+00  1.79999860e+00 
 1.24200000e+00  1.79999917e+00  1.24200000e+00  1.79999915e+00  1.24200000e+00  1.79999862e+00 
 1.24300000e+00  1.79999917e+00  1.24300000e+00  1.79999915e+00  1.24300000e+00  1.79999863e+00 
 1.24400000e+00  1.79999917e+00  1.24400000e+00  1.79999915e+00  1.24400000e+00  1.79999865e+00 
 1.24500000e+00  1.79999917e+00  1.24500000e+00  1.79999915e+00  1.24500000e+00  1.79999866e+00 
 1.24600000e+00  1.79999917e+00  1.24600000e+00  1.79999915e+00  1.24600000e+00  1.79999867e+00 
 1.24700000e+00  1.79999917e+00  1.24700000e+00  1.79999915e+00  1.24700000e+00  1.79999869e+00 
 1.24800000e+00  1.79999917e+00  1.24800000e+00  1.79999915e+00  1.24800000e+00  1.79999870e+00 
 1.24900000e+00  1.79999917e+00  1.24900000e+00  1.79999915e+00  1.24900000e+00  1.79999871e+00 
 1.25000000e+00  1.79999917e+00  1.25000000e+00  1.79999915e+00  1.25000000e+00  1.79999873e+00 
 1.25100000e+00  1.79999917e+00  1.25100000e+00  1.79999915e+00  1.25100000e+00  1.79999874e+00 
 1.25200000e+00  1.79999917e+00  1.25200000e+00  1.79999915e+00  1.25200000e+00  1.79999875e+00 
 1.25300000e+00  1.79999917e+00  1.25300000e+00  1.79999915e+00  1.25300000e+00  1.79999876e+00 
 1.25400000e+00  1.79999917e+00  1.25400000e+00  1.79999915e+00  1.25400000e+00  1.79999877e+00 
 1.25500000e+00  1.79999917e+00  1.25500000e+00  1.79999915e+00  1.25500000e+00  1.79999878e+00 
 1.25600000e+00  1.79999917e+00  1.25600000e+00  1.79999915e+00  1.25600000e+00  1.79999879e+00 
 1.25700000e+00  1.79999917e+00  1.25700000e+00  1.79999915e+00  1.25700000e+00  1.79999880e+00 
 1.25800000e+00  1.79999917e+00  1.25800000e+00  1.79999915e+00  1.25800000e+00  1.79999881e+00 
 1.25900000e+00  1.79999917e+00  1.25900000e+00  1.79999915e+00  1.25900000e+00  1.79999882e+00 
 1.26000000e+00  1.79999917e+00  1.26000000e+00  1.79999915e+00  1.26000000e+00  1.79999883e+00 
 1.26100000e+00  1.79999917e+00  1.26100000e+00  1.79999915e+00  1.26100000e+00  1.79999884e+00 
 1.26200000e+00  1.79999917e+00  1.26200000e+00  1.79999915e+00  1.26200000e+00  1.79999885e+00 
 1.26300000e+00  1.79999917e+00  1.26300000e+00  1.79999915e+00  1.26300000e+00  1.79999885e+00 
 1.26400000e+00  1.79999917e+00  1.26400000e+00  1.79999915e+00  1.26400000e+00  1.79999886e+00 
 1.26500000e+00  1.79999917e+00  1.26500000e+00  1.79999915e+00  1.26500000e+00  1.79999887e+00 
 1.26600000e+00  1.79999917e+00  1.26600000e+00  1.79999915e+00  1.26600000e+00  1.79999888e+00 
 1.26700000e+00  1.79999917e+00  1.26700000e+00  1.79999915e+00  1.26700000e+00  1.79999888e+00 
 1.26800000e+00  1.79999917e+00  1.26800000e+00  1.79999915e+00  1.26800000e+00  1.79999889e+00 
 1.26900000e+00  1.79999917e+00  1.26900000e+00  1.79999915e+00  1.26900000e+00  1.79999890e+00 
 1.27000000e+00  1.79999917e+00  1.27000000e+00  1.79999915e+00  1.27000000e+00  1.79999891e+00 
 1.27100000e+00  1.79999917e+00  1.27100000e+00  1.79999915e+00  1.27100000e+00  1.79999891e+00 
 1.27200000e+00  1.79999917e+00  1.27200000e+00  1.79999915e+00  1.27200000e+00  1.79999892e+00 
 1.27300000e+00  1.79999917e+00  1.27300000e+00  1.79999915e+00  1.27300000e+00  1.79999892e+00 
 1.27400000e+00  1.79999917e+00  1.27400000e+00  1.79999915e+00  1.27400000e+00  1.79999893e+00 
 1.27500000e+00  1.79999917e+00  1.27500000e+00  1.79999915e+00  1.27500000e+00  1.79999894e+00 
 1.27600000e+00  1.79999917e+00  1.27600000e+00  1.79999915e+00  1.27600000e+00  1.79999894e+00 
 1.27700000e+00  1.79999917e+00  1.27700000e+00  1.79999915e+00  1.27700000e+00  1.79999894e+00 
 1.27800000e+00  1.79999917e+00  1.27800000e+00  1.79999915e+00  1.27800000e+00  1.79999895e+00 
 1.27900000e+00  1.79999917e+00  1.27900000e+00  1.79999915e+00  1.27900000e+00  1.79999896e+00 
 1.28000000e+00  1.79999917e+00  1.28000000e+00  1.79999915e+00  1.28000000e+00  1.79999896e+00 
 1.28100000e+00  1.79999917e+00  1.28100000e+00  1.79999915e+00  1.28100000e+00  1.79999897e+00 
 1.28200000e+00  1.79999917e+00  1.28200000e+00  1.79999915e+00  1.28200000e+00  1.79999897e+00 
 1.28300000e+00  1.79999917e+00  1.28300000e+00  1.79999915e+00  1.28300000e+00  1.79999897e+00 
 1.28400000e+00  1.79999917e+00  1.28400000e+00  1.79999915e+00  1.28400000e+00  1.79999898e+00 
 1.28500000e+00  1.79999917e+00  1.28500000e+00  1.79999915e+00  1.28500000e+00  1.79999898e+00 
 1.28600000e+00  1.79999917e+00  1.28600000e+00  1.79999915e+00  1.28600000e+00  1.79999899e+00 
 1.28700000e+00  1.79999917e+00  1.28700000e+00  1.79999915e+00  1.28700000e+00  1.79999899e+00 
 1.28800000e+00  1.79999917e+00  1.28800000e+00  1.79999915e+00  1.28800000e+00  1.79999899e+00 
 1.28900000e+00  1.79999917e+00  1.28900000e+00  1.79999915e+00  1.28900000e+00  1.79999900e+00 
 1.29000000e+00  1.79999917e+00  1.29000000e+00  1.79999915e+00  1.29000000e+00  1.79999900e+00 
 1.29100000e+00  1.79999917e+00  1.29100000e+00  1.79999915e+00  1.29100000e+00  1.79999901e+00 
 1.29200000e+00  1.79999917e+00  1.29200000e+00  1.79999915e+00  1.29200000e+00  1.79999901e+00 
 1.29300000e+00  1.79999917e+00  1.29300000e+00  1.79999915e+00  1.29300000e+00  1.79999901e+00 
 1.29400000e+00  1.79999917e+00  1.29400000e+00  1.79999915e+00  1.29400000e+00  1.79999901e+00 
 1.29500000e+00  1.79999917e+00  1.29500000e+00  1.79999915e+00  1.29500000e+00  1.79999902e+00 
 1.29600000e+00  1.79999917e+00  1.29600000e+00  1.79999915e+00  1.29600000e+00  1.79999902e+00 
 1.29700000e+00  1.79999917e+00  1.29700000e+00  1.79999915e+00  1.29700000e+00  1.79999902e+00 
 1.29800000e+00  1.79999917e+00  1.29800000e+00  1.79999915e+00  1.29800000e+00  1.79999903e+00 
 1.29900000e+00  1.79999917e+00  1.29900000e+00  1.79999915e+00  1.29900000e+00  1.79999903e+00 
 1.30000000e+00  1.79999917e+00  1.30000000e+00  1.79999915e+00  1.30000000e+00  1.79999903e+00 
 1.30100000e+00  1.79999917e+00  1.30100000e+00  1.79999915e+00  1.30100000e+00  1.79999903e+00 
 1.30200000e+00  1.79999917e+00  1.30200000e+00  1.79999915e+00  1.30200000e+00  1.79999904e+00 
 1.30300000e+00  1.79999917e+00  1.30300000e+00  1.79999915e+00  1.30300000e+00  1.79999904e+00 
 1.30400000e+00  1.79999917e+00  1.30400000e+00  1.79999915e+00  1.30400000e+00  1.79999904e+00 
 1.30500000e+00  1.79999917e+00  1.30500000e+00  1.79999915e+00  1.30500000e+00  1.79999904e+00 
 1.30600000e+00  1.79999917e+00  1.30600000e+00  1.79999915e+00  1.30600000e+00  1.79999904e+00 
 1.30700000e+00  1.79999917e+00  1.30700000e+00  1.79999915e+00  1.30700000e+00  1.79999905e+00 
 1.30800000e+00  1.79999917e+00  1.30800000e+00  1.79999915e+00  1.30800000e+00  1.79999905e+00 
 1.30900000e+00  1.79999917e+00  1.30900000e+00  1.79999915e+00  1.30900000e+00  1.79999905e+00 
 1.31000000e+00  1.79999917e+00  1.31000000e+00  1.79999915e+00  1.31000000e+00  1.79999905e+00 
 1.31100000e+00  1.79999917e+00  1.31100000e+00  1.79999915e+00  1.31100000e+00  1.79999905e+00 
 1.31200000e+00  1.79999917e+00  1.31200000e+00  1.79999915e+00  1.31200000e+00  1.79999905e+00 
 1.31300000e+00  1.79999917e+00  1.31300000e+00  1.79999915e+00  1.31300000e+00  1.79999906e+00 
 1.31400000e+00  1.79999917e+00  1.31400000e+00  1.79999915e+00  1.31400000e+00  1.79999906e+00 
 1.31500000e+00  1.79999917e+00  1.31500000e+00  1.79999915e+00  1.31500000e+00  1.79999906e+00 
 1.31600000e+00  1.79999917e+00  1.31600000e+00  1.79999915e+00  1.31600000e+00  1.79999906e+00 
 1.31700000e+00  1.79999917e+00  1.31700000e+00  1.79999915e+00  1.31700000e+00  1.79999906e+00 
 1.31800000e+00  1.79999917e+00  1.31800000e+00  1.79999915e+00  1.31800000e+00  1.79999906e+00 
 1.31900000e+00  1.79999917e+00  1.31900000e+00  1.79999915e+00  1.31900000e+00  1.79999907e+00 
 1.32000000e+00  1.79999917e+00  1.32000000e+00  1.79999915e+00  1.32000000e+00  1.79999907e+00 
 1.32100000e+00  1.79999917e+00  1.32100000e+00  1.79999915e+00  1.32100000e+00  1.79999907e+00 
 1.32200000e+00  1.79999917e+00  1.32200000e+00  1.79999915e+00  1.32200000e+00  1.79999907e+00 
 1.32300000e+00  1.79999917e+00  1.32300000e+00  1.79999915e+00  1.32300000e+00  1.79999907e+00 
 1.32400000e+00  1.79999917e+00  1.32400000e+00  1.79999915e+00  1.32400000e+00  1.79999907e+00 
 1.32500000e+00  1.79999917e+00  1.32500000e+00  1.79999915e+00  1.32500000e+00  1.79999907e+00 
 1.32600000e+00  1.79999917e+00  1.32600000e+00  1.79999915e+00  1.32600000e+00  1.79999908e+00 
 1.32700000e+00  1.79999917e+00  1.32700000e+00  1.79999915e+00  1.32700000e+00  1.79999907e+00 
 1.32800000e+00  1.79999917e+00  1.32800000e+00  1.79999915e+00  1.32800000e+00  1.79999908e+00 
 1.32900000e+00  1.79999917e+00  1.32900000e+00  1.79999915e+00  1.32900000e+00  1.79999908e+00 
 1.33000000e+00  1.79999917e+00  1.33000000e+00  1.79999915e+00  1.33000000e+00  1.79999908e+00 
 1.33100000e+00  1.79999917e+00  1.33100000e+00  1.79999915e+00  1.33100000e+00  1.79999908e+00 
 1.33200000e+00  1.79999917e+00  1.33200000e+00  1.79999915e+00  1.33200000e+00  1.79999908e+00 
 1.33300000e+00  1.79999917e+00  1.33300000e+00  1.79999915e+00  1.33300000e+00  1.79999908e+00 
 1.33400000e+00  1.79999917e+00  1.33400000e+00  1.79999915e+00  1.33400000e+00  1.79999908e+00 
 1.33500000e+00  1.79999917e+00  1.33500000e+00  1.79999915e+00  1.33500000e+00  1.79999908e+00 
 1.33600000e+00  1.79999917e+00  1.33600000e+00  1.79999915e+00  1.33600000e+00  1.79999908e+00 
 1.33700000e+00  1.79999917e+00  1.33700000e+00  1.79999915e+00  1.33700000e+00  1.79999908e+00 
 1.33800000e+00  1.79999917e+00  1.33800000e+00  1.79999915e+00  1.33800000e+00  1.79999909e+00 
 1.33900000e+00  1.79999917e+00  1.33900000e+00  1.79999915e+00  1.33900000e+00  1.79999909e+00 
 1.34000000e+00  1.79999917e+00  1.34000000e+00  1.79999915e+00  1.34000000e+00  1.79999909e+00 
 1.34100000e+00  1.79999917e+00  1.34100000e+00  1.79999915e+00  1.34100000e+00  1.79999909e+00 
 1.34200000e+00  1.79999917e+00  1.34200000e+00  1.79999915e+00  1.34200000e+00  1.79999909e+00 
 1.34300000e+00  1.79999917e+00  1.34300000e+00  1.79999915e+00  1.34300000e+00  1.79999909e+00 
 1.34400000e+00  1.79999917e+00  1.34400000e+00  1.79999915e+00  1.34400000e+00  1.79999909e+00 
 1.34500000e+00  1.79999917e+00  1.34500000e+00  1.79999915e+00  1.34500000e+00  1.79999909e+00 
 1.34600000e+00  1.79999917e+00  1.34600000e+00  1.79999915e+00  1.34600000e+00  1.79999909e+00 
 1.34700000e+00  1.79999917e+00  1.34700000e+00  1.79999915e+00  1.34700000e+00  1.79999909e+00 
 1.34800000e+00  1.79999917e+00  1.34800000e+00  1.79999915e+00  1.34800000e+00  1.79999909e+00 
 1.34900000e+00  1.79999917e+00  1.34900000e+00  1.79999915e+00  1.34900000e+00  1.79999909e+00 
 1.35000000e+00  1.79999917e+00  1.35000000e+00  1.79999915e+00  1.35000000e+00  1.79999909e+00 
 1.35100000e+00  1.79999917e+00  1.35100000e+00  1.79999914e+00  1.35100000e+00  1.79999909e+00 
 1.35200000e+00  1.79999917e+00  1.35200000e+00  1.79999914e+00  1.35200000e+00  1.79999909e+00 
 1.35300000e+00  1.79999917e+00  1.35300000e+00  1.79999914e+00  1.35300000e+00  1.79999909e+00 
 1.35400000e+00  1.79999917e+00  1.35400000e+00  1.79999915e+00  1.35400000e+00  1.79999909e+00 
 1.35500000e+00  1.79999917e+00  1.35500000e+00  1.79999914e+00  1.35500000e+00  1.79999910e+00 
 1.35600000e+00  1.79999917e+00  1.35600000e+00  1.79999914e+00  1.35600000e+00  1.79999910e+00 
 1.35700000e+00  1.79999917e+00  1.35700000e+00  1.79999914e+00  1.35700000e+00  1.79999910e+00 
 1.35800000e+00  1.79999917e+00  1.35800000e+00  1.79999915e+00  1.35800000e+00  1.79999910e+00 
 1.35900000e+00  1.79999917e+00  1.35900000e+00  1.79999914e+00  1.35900000e+00  1.79999910e+00 
 1.36000000e+00  1.79999917e+00  1.36000000e+00  1.79999914e+00  1.36000000e+00  1.79999910e+00 
 1.36100000e+00  1.79999917e+00  1.36100000e+00  1.79999914e+00  1.36100000e+00  1.79999910e+00 
 1.36200000e+00  1.79999917e+00  1.36200000e+00  1.79999914e+00  1.36200000e+00  1.79999910e+00 
 1.36300000e+00  1.79999917e+00  1.36300000e+00  1.79999914e+00  1.36300000e+00  1.79999910e+00 
 1.36400000e+00  1.79999917e+00  1.36400000e+00  1.79999914e+00  1.36400000e+00  1.79999910e+00 
 1.36500000e+00  1.79999917e+00  1.36500000e+00  1.79999914e+00  1.36500000e+00  1.79999910e+00 
 1.36600000e+00  1.79999917e+00  1.36600000e+00  1.79999914e+00  1.36600000e+00  1.79999910e+00 
 1.36700000e+00  1.79999917e+00  1.36700000e+00  1.79999914e+00  1.36700000e+00  1.79999910e+00 
 1.36800000e+00  1.79999917e+00  1.36800000e+00  1.79999914e+00  1.36800000e+00  1.79999910e+00 
 1.36900000e+00  1.79999917e+00  1.36900000e+00  1.79999914e+00  1.36900000e+00  1.79999910e+00 
 1.37000000e+00  1.79999917e+00  1.37000000e+00  1.79999914e+00  1.37000000e+00  1.79999910e+00 
 1.37100000e+00  1.79999917e+00  1.37100000e+00  1.79999914e+00  1.37100000e+00  1.79999910e+00 
 1.37200000e+00  1.79999917e+00  1.37200000e+00  1.79999914e+00  1.37200000e+00  1.79999910e+00 
 1.37300000e+00  1.79999917e+00  1.37300000e+00  1.79999914e+00  1.37300000e+00  1.79999910e+00 
 1.37400000e+00  1.79999917e+00  1.37400000e+00  1.79999914e+00  1.37400000e+00  1.79999910e+00 
 1.37500000e+00  1.79999917e+00  1.37500000e+00  1.79999914e+00  1.37500000e+00  1.79999910e+00 
 1.37600000e+00  1.79999917e+00  1.37600000e+00  1.79999914e+00  1.37600000e+00  1.79999910e+00 
 1.37700000e+00  1.79999917e+00  1.37700000e+00  1.79999914e+00  1.37700000e+00  1.79999910e+00 
 1.37800000e+00  1.79999917e+00  1.37800000e+00  1.79999914e+00  1.37800000e+00  1.79999910e+00 
 1.37900000e+00  1.79999917e+00  1.37900000e+00  1.79999914e+00  1.37900000e+00  1.79999910e+00 
 1.38000000e+00  1.79999917e+00  1.38000000e+00  1.79999914e+00  1.38000000e+00  1.79999910e+00 
 1.38100000e+00  1.79999917e+00  1.38100000e+00  1.79999914e+00  1.38100000e+00  1.79999910e+00 
 1.38200000e+00  1.79999917e+00  1.38200000e+00  1.79999914e+00  1.38200000e+00  1.79999910e+00 
 1.38300000e+00  1.79999917e+00  1.38300000e+00  1.79999914e+00  1.38300000e+00  1.79999910e+00 
 1.38400000e+00  1.79999917e+00  1.38400000e+00  1.79999914e+00  1.38400000e+00  1.79999910e+00 
 1.38500000e+00  1.79999917e+00  1.38500000e+00  1.79999914e+00  1.38500000e+00  1.79999910e+00 
 1.38600000e+00  1.79999917e+00  1.38600000e+00  1.79999914e+00  1.38600000e+00  1.79999910e+00 
 1.38700000e+00  1.79999917e+00  1.38700000e+00  1.79999914e+00  1.38700000e+00  1.79999910e+00 
 1.38800000e+00  1.79999917e+00  1.38800000e+00  1.79999914e+00  1.38800000e+00  1.79999910e+00 
 1.38900000e+00  1.79999917e+00  1.38900000e+00  1.79999914e+00  1.38900000e+00  1.79999910e+00 
 1.39000000e+00  1.79999917e+00  1.39000000e+00  1.79999914e+00  1.39000000e+00  1.79999910e+00 
 1.39100000e+00  1.79999917e+00  1.39100000e+00  1.79999914e+00  1.39100000e+00  1.79999910e+00 
 1.39200000e+00  1.79999917e+00  1.39200000e+00  1.79999914e+00  1.39200000e+00  1.79999910e+00 
 1.39300000e+00  1.79999917e+00  1.39300000e+00  1.79999914e+00  1.39300000e+00  1.79999910e+00 
 1.39400000e+00  1.79999917e+00  1.39400000e+00  1.79999914e+00  1.39400000e+00  1.79999910e+00 
 1.39500000e+00  1.79999917e+00  1.39500000e+00  1.79999914e+00  1.39500000e+00  1.79999910e+00 
 1.39600000e+00  1.79999916e+00  1.39600000e+00  1.79999914e+00  1.39600000e+00  1.79999910e+00 
 1.39700000e+00  1.79999917e+00  1.39700000e+00  1.79999914e+00  1.39700000e+00  1.79999910e+00 
 1.39800000e+00  1.79999917e+00  1.39800000e+00  1.79999914e+00  1.39800000e+00  1.79999910e+00 
 1.39900000e+00  1.79999916e+00  1.39900000e+00  1.79999914e+00  1.39900000e+00  1.79999910e+00 
 1.40000000e+00  1.79999916e+00  1.40000000e+00  1.79999914e+00  1.40000000e+00  1.79999910e+00 
 1.40100000e+00  1.79999916e+00  1.40100000e+00  1.79999914e+00  1.40100000e+00  1.79999910e+00 
 1.40200000e+00  1.79999916e+00  1.40200000e+00  1.79999914e+00  1.40200000e+00  1.79999911e+00 
 1.40300000e+00  1.79999916e+00  1.40300000e+00  1.79999914e+00  1.40300000e+00  1.79999910e+00 
 1.40400000e+00  1.79999916e+00  1.40400000e+00  1.79999914e+00  1.40400000e+00  1.79999910e+00 
 1.40500000e+00  1.79999916e+00  1.40500000e+00  1.79999914e+00  1.40500000e+00  1.79999911e+00 
 1.40600000e+00  1.79999916e+00  1.40600000e+00  1.79999914e+00  1.40600000e+00  1.79999911e+00 
 1.40700000e+00  1.79999916e+00  1.40700000e+00  1.79999914e+00  1.40700000e+00  1.79999910e+00 
 1.40800000e+00  1.79999916e+00  1.40800000e+00  1.79999914e+00  1.40800000e+00  1.79999911e+00 
 1.40900000e+00  1.79999916e+00  1.40900000e+00  1.79999914e+00  1.40900000e+00  1.79999910e+00 
 1.41000000e+00  1.79999916e+00  1.41000000e+00  1.79999914e+00  1.41000000e+00  1.79999910e+00 
 1.41100000e+00  1.79999916e+00  1.41100000e+00  1.79999914e+00  1.41100000e+00  1.79999911e+00 
 1.41200000e+00  1.79999916e+00  1.41200000e+00  1.79999914e+00  1.41200000e+00  1.79999910e+00 
 1.41300000e+00  1.79999916e+00  1.41300000e+00  1.79999914e+00  1.41300000e+00  1.79999910e+00 
 1.41400000e+00  1.79999916e+00  1.41400000e+00  1.79999914e+00  1.41400000e+00  1.79999910e+00 
 1.41500000e+00  1.79999916e+00  1.41500000e+00  1.79999914e+00  1.41500000e+00  1.79999910e+00 
 1.41600000e+00  1.79999916e+00  1.41600000e+00  1.79999914e+00  1.41600000e+00  1.79999911e+00 
 1.41700000e+00  1.79999916e+00  1.41700000e+00  1.79999914e+00  1.41700000e+00  1.79999910e+00 
 1.41800000e+00  1.79999916e+00  1.41800000e+00  1.79999914e+00  1.41800000e+00  1.79999910e+00 
 1.41900000e+00  1.79999916e+00  1.41900000e+00  1.79999914e+00  1.41900000e+00  1.79999911e+00 
 1.42000000e+00  1.79999916e+00  1.42000000e+00  1.79999914e+00  1.42000000e+00  1.79999911e+00 
 1.42100000e+00  1.79999916e+00  1.42100000e+00  1.79999914e+00  1.42100000e+00  1.79999911e+00 
 1.42200000e+00  1.79999916e+00  1.42200000e+00  1.79999914e+00  1.42200000e+00  1.79999911e+00 
 1.42300000e+00  1.79999916e+00  1.42300000e+00  1.79999914e+00  1.42300000e+00  1.79999910e+00 
 1.42400000e+00  1.79999916e+00  1.42400000e+00  1.79999914e+00  1.42400000e+00  1.79999910e+00 
 1.42500000e+00  1.79999916e+00  1.42500000e+00  1.79999914e+00  1.42500000e+00  1.79999910e+00 
 1.42600000e+00  1.79999916e+00  1.42600000e+00  1.79999914e+00  1.42600000e+00  1.79999911e+00 
 1.42700000e+00  1.79999916e+00  1.42700000e+00  1.79999914e+00  1.42700000e+00  1.79999911e+00 
 1.42800000e+00  1.79999916e+00  1.42800000e+00  1.79999914e+00  1.42800000e+00  1.79999911e+00 
 1.42900000e+00  1.79999916e+00  1.42900000e+00  1.79999914e+00  1.42900000e+00  1.79999910e+00 
 1.43000000e+00  1.79999916e+00  1.43000000e+00  1.79999914e+00  1.43000000e+00  1.79999910e+00 
 1.43100000e+00  1.79999916e+00  1.43100000e+00  1.79999914e+00  1.43100000e+00  1.79999910e+00 
 1.43200000e+00  1.79999916e+00  1.43200000e+00  1.79999914e+00  1.43200000e+00  1.79999910e+00 
 1.43300000e+00  1.79999916e+00  1.43300000e+00  1.79999914e+00  1.43300000e+00  1.79999910e+00 
 1.43400000e+00  1.79999916e+00  1.43400000e+00  1.79999914e+00  1.43400000e+00  1.79999910e+00 
 1.43500000e+00  1.79999916e+00  1.43500000e+00  1.79999914e+00  1.43500000e+00  1.79999911e+00 
 1.43600000e+00  1.79999916e+00  1.43600000e+00  1.79999914e+00  1.43600000e+00  1.79999910e+00 
 1.43700000e+00  1.79999916e+00  1.43700000e+00  1.79999914e+00  1.43700000e+00  1.79999911e+00 
 1.43800000e+00  1.79999916e+00  1.43800000e+00  1.79999914e+00  1.43800000e+00  1.79999910e+00 
 1.43900000e+00  1.79999916e+00  1.43900000e+00  1.79999914e+00  1.43900000e+00  1.79999910e+00 
 1.44000000e+00  1.79999916e+00  1.44000000e+00  1.79999914e+00  1.44000000e+00  1.79999911e+00 
 1.44100000e+00  1.79999916e+00  1.44100000e+00  1.79999914e+00  1.44100000e+00  1.79999910e+00 
 1.44200000e+00  1.79999916e+00  1.44200000e+00  1.79999914e+00  1.44200000e+00  1.79999910e+00 
 1.44300000e+00  1.79999916e+00  1.44300000e+00  1.79999914e+00  1.44300000e+00  1.79999910e+00 
 1.44400000e+00  1.79999916e+00  1.44400000e+00  1.79999914e+00  1.44400000e+00  1.79999910e+00 
 1.44500000e+00  1.79999916e+00  1.44500000e+00  1.79999914e+00  1.44500000e+00  1.79999910e+00 
 1.44600000e+00  1.79999916e+00  1.44600000e+00  1.79999914e+00  1.44600000e+00  1.79999910e+00 
 1.44700000e+00  1.79999916e+00  1.44700000e+00  1.79999914e+00  1.44700000e+00  1.79999910e+00 
 1.44800000e+00  1.79999916e+00  1.44800000e+00  1.79999914e+00  1.44800000e+00  1.79999910e+00 
 1.44900000e+00  1.79999916e+00  1.44900000e+00  1.79999914e+00  1.44900000e+00  1.79999910e+00 
 1.45000000e+00  1.79999916e+00  1.45000000e+00  1.79999914e+00  1.45000000e+00  1.79999910e+00 
 1.45100000e+00  1.79999916e+00  1.45100000e+00  1.79999914e+00  1.45100000e+00  1.79999910e+00 
 1.45200000e+00  1.79999916e+00  1.45200000e+00  1.79999914e+00  1.45200000e+00  1.79999910e+00 
 1.45300000e+00  1.79999916e+00  1.45300000e+00  1.79999914e+00  1.45300000e+00  1.79999910e+00 
 1.45400000e+00  1.79999916e+00  1.45400000e+00  1.79999914e+00  1.45400000e+00  1.79999910e+00 
 1.45500000e+00  1.79999916e+00  1.45500000e+00  1.79999914e+00  1.45500000e+00  1.79999910e+00 
 1.45600000e+00  1.79999916e+00  1.45600000e+00  1.79999914e+00  1.45600000e+00  1.79999910e+00 
 1.45700000e+00  1.79999916e+00  1.45700000e+00  1.79999914e+00  1.45700000e+00  1.79999910e+00 
 1.45800000e+00  1.79999916e+00  1.45800000e+00  1.79999914e+00  1.45800000e+00  1.79999910e+00 
 1.45900000e+00  1.79999916e+00  1.45900000e+00  1.79999914e+00  1.45900000e+00  1.79999910e+00 
 1.46000000e+00  1.79999916e+00  1.46000000e+00  1.79999914e+00  1.46000000e+00  1.79999910e+00 
 1.46100000e+00  1.79999916e+00  1.46100000e+00  1.79999914e+00  1.46100000e+00  1.79999910e+00 
 1.46200000e+00  1.79999916e+00  1.46200000e+00  1.79999914e+00  1.46200000e+00  1.79999910e+00 
 1.46300000e+00  1.79999916e+00  1.46300000e+00  1.79999914e+00  1.46300000e+00  1.79999910e+00 
 1.46400000e+00  1.79999916e+00  1.46400000e+00  1.79999914e+00  1.46400000e+00  1.79999910e+00 
 1.46500000e+00  1.79999916e+00  1.46500000e+00  1.79999914e+00  1.46500000e+00  1.79999910e+00 
 1.46600000e+00  1.79999916e+00  1.46600000e+00  1.79999914e+00  1.46600000e+00  1.79999910e+00 
 1.46700000e+00  1.79999916e+00  1.46700000e+00  1.79999914e+00  1.46700000e+00  1.79999910e+00 
 1.46800000e+00  1.79999916e+00  1.46800000e+00  1.79999914e+00  1.46800000e+00  1.79999910e+00 
 1.46900000e+00  1.79999916e+00  1.46900000e+00  1.79999914e+00  1.46900000e+00  1.79999910e+00 
 1.47000000e+00  1.79999916e+00  1.47000000e+00  1.79999914e+00  1.47000000e+00  1.79999910e+00 
 1.47100000e+00  1.79999916e+00  1.47100000e+00  1.79999914e+00  1.47100000e+00  1.79999910e+00 
 1.47200000e+00  1.79999916e+00  1.47200000e+00  1.79999914e+00  1.47200000e+00  1.79999910e+00 
 1.47300000e+00  1.79999916e+00  1.47300000e+00  1.79999914e+00  1.47300000e+00  1.79999910e+00 
 1.47400000e+00  1.79999916e+00  1.47400000e+00  1.79999914e+00  1.47400000e+00  1.79999910e+00 
 1.47500000e+00  1.79999916e+00  1.47500000e+00  1.79999914e+00  1.47500000e+00  1.79999910e+00 
 1.47600000e+00  1.79999916e+00  1.47600000e+00  1.79999914e+00  1.47600000e+00  1.79999910e+00 
 1.47700000e+00  1.79999916e+00  1.47700000e+00  1.79999914e+00  1.47700000e+00  1.79999910e+00 
 1.47800000e+00  1.79999916e+00  1.47800000e+00  1.79999914e+00  1.47800000e+00  1.79999910e+00 
 1.47900000e+00  1.79999916e+00  1.47900000e+00  1.79999914e+00  1.47900000e+00  1.79999910e+00 
 1.48000000e+00  1.79999916e+00  1.48000000e+00  1.79999914e+00  1.48000000e+00  1.79999910e+00 
 1.48100000e+00  1.79999916e+00  1.48100000e+00  1.79999914e+00  1.48100000e+00  1.79999910e+00 
